fiveTuple,srcIP,dstIP,protocol,srcPort,dstPort,flowDuration,flowLength,fwdFlowLength,bwdFlowLength,packetSizeTotal,packetSizeMean,packetSizeStd,packetSizeMin,packetSizeMax,fwdPacketSizeTotal,bwdPacketSizeTotal,fwdPacketSizeMean,bwdPacketSizeMean,fwdPacketSizeStd,bwdPacketSizeStd,fwdPacketSizeMin,bwdPacketSizeMin,fwdPacketSizeMax,bwdPacketSizeMax,IATMean,IATStd,IATMin,IATMax,fwdIATTotal,bwdIATTotal,fwdIATMean,bwdIATMean,fwdIATStd,bwdIATStd,fwdIATMin,bwdIATMin,fwdIATMax,bwdIATMax
198.199.96.210--138.68.177.159--TCP--37022--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),37022,525248000.000000,83.000000,0.000000,83.000000,195182.000000,2351.590361,1078.558420,378.000000,2962.000000,0.000000,195182.000000,2351.590361,2351.590361,0.000000,1078.558420,0.000000,378.000000,0.000000,2962.000000,6405000.000000,28232000.000000,4000.000000,131292000.000000,0.000000,525248000.000000,0.000000,6405000.000000,0.000000,28232000.000000,0.000000,4000.000000,0.000000,131292000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--36866,198.199.96.210,138.68.177.159,TCP,36866,8080(http-alt),4017939000.000000,83.000000,0.000000,83.000000,15600.000000,187.951807,157.958123,66.000000,401.000000,0.000000,15600.000000,187.951807,187.951807,0.000000,157.958123,0.000000,66.000000,0.000000,401.000000,48999000.000000,62322000.000000,6000.000000,135566000.000000,0.000000,4017939000.000000,0.000000,48999000.000000,0.000000,62322000.000000,0.000000,6000.000000,0.000000,135566000.000000
198.199.96.210--138.68.177.159--TCP--40430--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40430,921552000.000000,83.000000,0.000000,83.000000,193074.000000,2326.192771,1125.857408,66.000000,2962.000000,0.000000,193074.000000,2326.192771,2326.192771,0.000000,1125.857408,0.000000,66.000000,0.000000,2962.000000,11238000.000000,34104000.000000,5000.000000,133552000.000000,0.000000,921552000.000000,0.000000,11238000.000000,0.000000,34104000.000000,0.000000,5000.000000,0.000000,133552000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58664,198.199.96.210,138.68.177.159,TCP,58664,8080(http-alt),3999439000.000000,79.000000,0.000000,79.000000,15004.000000,189.924051,158.384708,66.000000,400.000000,0.000000,15004.000000,189.924051,189.924051,0.000000,158.384708,0.000000,66.000000,0.000000,400.000000,51274000.000000,62849000.000000,12000.000000,133803000.000000,0.000000,3999439000.000000,0.000000,51274000.000000,0.000000,62849000.000000,0.000000,12000.000000,0.000000,133803000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--36874,198.199.96.210,138.68.177.159,TCP,36874,8080(http-alt),4544448000.000000,83.000000,0.000000,83.000000,16610.000000,200.120482,161.025883,66.000000,402.000000,0.000000,16610.000000,200.120482,200.120482,0.000000,161.025883,0.000000,66.000000,0.000000,402.000000,55420000.000000,63950000.000000,96000.000000,139431000.000000,0.000000,4544448000.000000,0.000000,55420000.000000,0.000000,63950000.000000,0.000000,96000.000000,0.000000,139431000.000000
198.199.96.210--138.68.177.159--TCP--58648--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58648,545243000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6649000.000000,29286000.000000,1000.000000,138353000.000000,0.000000,545243000.000000,0.000000,6649000.000000,0.000000,29286000.000000,0.000000,1000.000000,0.000000,138353000.000000
198.199.96.210--138.68.177.159--TCP--55610--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55610,661077000.000000,83.000000,0.000000,83.000000,203062.000000,2446.530120,1026.690136,66.000000,2962.000000,0.000000,203062.000000,2446.530120,2446.530120,0.000000,1026.690136,0.000000,66.000000,0.000000,2962.000000,8061000.000000,28358000.000000,3000.000000,134268000.000000,0.000000,661077000.000000,0.000000,8061000.000000,0.000000,28358000.000000,0.000000,3000.000000,0.000000,134268000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43104,198.199.96.210,138.68.177.159,TCP,43104,8080(http-alt),4134422000.000000,83.000000,0.000000,83.000000,15674.000000,188.843373,159.107562,66.000000,400.000000,0.000000,15674.000000,188.843373,188.843373,0.000000,159.107562,0.000000,66.000000,0.000000,400.000000,50419000.000000,62851000.000000,4000.000000,134412000.000000,0.000000,4134422000.000000,0.000000,50419000.000000,0.000000,62851000.000000,0.000000,4000.000000,0.000000,134412000.000000
198.199.96.210--138.68.177.159--TCP--55088--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55088,537500000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6554000.000000,28876000.000000,1000.000000,135857000.000000,0.000000,537500000.000000,0.000000,6554000.000000,0.000000,28876000.000000,0.000000,1000.000000,0.000000,135857000.000000
198.199.96.210--138.68.177.159--TCP--58650--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58650,548230000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6685000.000000,29489000.000000,2000.000000,147083000.000000,0.000000,548230000.000000,0.000000,6685000.000000,0.000000,29489000.000000,0.000000,2000.000000,0.000000,147083000.000000
198.199.96.210--138.68.177.159--TCP--40460--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40460,792851000.000000,83.000000,0.000000,83.000000,193661.000000,2333.265060,1112.593617,66.000000,2962.000000,0.000000,193661.000000,2333.265060,2333.265060,0.000000,1112.593617,0.000000,66.000000,0.000000,2962.000000,9668000.000000,31694000.000000,1000.000000,138981000.000000,0.000000,792851000.000000,0.000000,9668000.000000,0.000000,31694000.000000,0.000000,1000.000000,0.000000,138981000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38072,198.199.96.210,138.68.177.159,TCP,38072,8080(http-alt),2677108000.000000,59.000000,0.000000,59.000000,10441.000000,176.966102,154.965930,66.000000,402.000000,0.000000,10441.000000,176.966102,176.966102,0.000000,154.965930,0.000000,66.000000,0.000000,402.000000,46157000.000000,61604000.000000,6000.000000,135113000.000000,0.000000,2677108000.000000,0.000000,46157000.000000,0.000000,61604000.000000,0.000000,6000.000000,0.000000,135113000.000000
198.199.96.210--138.68.177.159--TCP--40386--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40386,530732000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6472000.000000,28518000.000000,1000.000000,133774000.000000,0.000000,530732000.000000,0.000000,6472000.000000,0.000000,28518000.000000,0.000000,1000.000000,0.000000,133774000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55058,198.199.96.210,138.68.177.159,TCP,55058,8080(http-alt),4025922000.000000,83.000000,0.000000,83.000000,15615.000000,188.132530,158.194845,66.000000,408.000000,0.000000,15615.000000,188.132530,188.132530,0.000000,158.194845,0.000000,66.000000,0.000000,408.000000,49096000.000000,62355000.000000,3000.000000,138078000.000000,0.000000,4025922000.000000,0.000000,49096000.000000,0.000000,62355000.000000,0.000000,3000.000000,0.000000,138078000.000000
198.199.96.210--138.68.177.159--TCP--40508--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40508,398712000.000000,33.000000,0.000000,33.000000,87626.000000,2655.333333,825.540582,66.000000,2962.000000,0.000000,87626.000000,2655.333333,2655.333333,0.000000,825.540582,0.000000,66.000000,0.000000,2962.000000,12459000.000000,32225000.000000,4000.000000,134227000.000000,0.000000,398712000.000000,0.000000,12459000.000000,0.000000,32225000.000000,0.000000,4000.000000,0.000000,134227000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38340,198.199.96.210,138.68.177.159,TCP,38340,8080(http-alt),3118567000.000000,78.000000,0.000000,78.000000,12008.000000,153.948718,144.672920,66.000000,397.000000,0.000000,12008.000000,153.948718,153.948718,0.000000,144.672920,0.000000,66.000000,0.000000,397.000000,40500000.000000,59432000.000000,3000.000000,153420000.000000,0.000000,3118567000.000000,0.000000,40500000.000000,0.000000,59432000.000000,0.000000,3000.000000,0.000000,153420000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38328,198.199.96.210,138.68.177.159,TCP,38328,8080(http-alt),3008922000.000000,83.000000,0.000000,83.000000,11698.000000,140.939759,137.318322,66.000000,402.000000,0.000000,11698.000000,140.939759,140.939759,0.000000,137.318322,0.000000,66.000000,0.000000,402.000000,36694000.000000,57843000.000000,2000.000000,159343000.000000,0.000000,3008922000.000000,0.000000,36694000.000000,0.000000,57843000.000000,0.000000,2000.000000,0.000000,159343000.000000
198.199.96.210--138.68.177.159--TCP--58884--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58884,919715000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11216000.000000,34093000.000000,3000.000000,133572000.000000,0.000000,919715000.000000,0.000000,11216000.000000,0.000000,34093000.000000,0.000000,3000.000000,0.000000,133572000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55042,198.199.96.210,138.68.177.159,TCP,55042,8080(http-alt),4304675000.000000,83.000000,0.000000,83.000000,15949.000000,192.156627,159.278757,66.000000,409.000000,0.000000,15949.000000,192.156627,192.156627,0.000000,159.278757,0.000000,66.000000,0.000000,409.000000,52496000.000000,63020000.000000,34000.000000,142299000.000000,0.000000,4304675000.000000,0.000000,52496000.000000,0.000000,63020000.000000,0.000000,34000.000000,0.000000,142299000.000000
198.199.96.210--138.68.177.159--TCP--55548--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55548,269744000.000000,83.000000,0.000000,83.000000,194054.000000,2338.000000,1107.520839,322.000000,2962.000000,0.000000,194054.000000,2338.000000,2338.000000,0.000000,1107.520839,0.000000,322.000000,0.000000,2962.000000,3289000.000000,20739000.000000,1000.000000,135206000.000000,0.000000,269744000.000000,0.000000,3289000.000000,0.000000,20739000.000000,0.000000,1000.000000,0.000000,135206000.000000
198.199.96.210--138.68.177.159--TCP--58692--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58692,537774000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6558000.000000,28905000.000000,4000.000000,137034000.000000,0.000000,537774000.000000,0.000000,6558000.000000,0.000000,28905000.000000,0.000000,4000.000000,0.000000,137034000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43088,198.199.96.210,138.68.177.159,TCP,43088,8080(http-alt),3468207000.000000,83.000000,0.000000,83.000000,14023.000000,168.951807,152.441725,66.000000,400.000000,0.000000,14023.000000,168.951807,168.951807,0.000000,152.441725,0.000000,66.000000,0.000000,400.000000,42295000.000000,60348000.000000,5000.000000,134855000.000000,0.000000,3468207000.000000,0.000000,42295000.000000,0.000000,60348000.000000,0.000000,5000.000000,0.000000,134855000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58896,198.199.96.210,138.68.177.159,TCP,58896,8080(http-alt),3119810000.000000,83.000000,0.000000,83.000000,12333.000000,148.590361,141.695587,66.000000,398.000000,0.000000,12333.000000,148.590361,148.590361,0.000000,141.695587,0.000000,66.000000,0.000000,398.000000,38046000.000000,58110000.000000,3000.000000,151433000.000000,0.000000,3119810000.000000,0.000000,38046000.000000,0.000000,58110000.000000,0.000000,3000.000000,0.000000,151433000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58918,198.199.96.210,138.68.177.159,TCP,58918,8080(http-alt),2489615000.000000,63.000000,0.000000,63.000000,9387.000000,149.000000,141.970487,66.000000,398.000000,0.000000,9387.000000,149.000000,149.000000,0.000000,141.970487,0.000000,66.000000,0.000000,398.000000,40155000.000000,58430000.000000,3000.000000,151142000.000000,0.000000,2489615000.000000,0.000000,40155000.000000,0.000000,58430000.000000,0.000000,3000.000000,0.000000,151142000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55602,198.199.96.210,138.68.177.159,TCP,55602,8080(http-alt),2878167000.000000,83.000000,0.000000,83.000000,11366.000000,136.939759,134.814138,66.000000,398.000000,0.000000,11366.000000,136.939759,136.939759,0.000000,134.814138,0.000000,66.000000,0.000000,398.000000,35099000.000000,56313000.000000,4000.000000,136221000.000000,0.000000,2878167000.000000,0.000000,35099000.000000,0.000000,56313000.000000,0.000000,4000.000000,0.000000,136221000.000000
198.199.96.210--138.68.177.159--TCP--50058--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50058,543354000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6626000.000000,29185000.000000,1000.000000,136796000.000000,0.000000,543354000.000000,0.000000,6626000.000000,0.000000,29185000.000000,0.000000,1000.000000,0.000000,136796000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50270,198.199.96.210,138.68.177.159,TCP,50270,8080(http-alt),2143438000.000000,55.000000,0.000000,55.000000,8191.000000,148.927273,141.590299,66.000000,396.000000,0.000000,8191.000000,148.927273,148.927273,0.000000,141.590299,0.000000,66.000000,0.000000,396.000000,39693000.000000,58964000.000000,6000.000000,142127000.000000,0.000000,2143438000.000000,0.000000,39693000.000000,0.000000,58964000.000000,0.000000,6000.000000,0.000000,142127000.000000
198.199.96.210--138.68.177.159--TCP--50294--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50294,402024000.000000,20.000000,0.000000,20.000000,46053.000000,2302.650000,1127.357808,66.000000,2962.000000,0.000000,46053.000000,2302.650000,2302.650000,0.000000,1127.357808,0.000000,66.000000,0.000000,2962.000000,21159000.000000,40302000.000000,3000.000000,140499000.000000,0.000000,402024000.000000,0.000000,21159000.000000,0.000000,40302000.000000,0.000000,3000.000000,0.000000,140499000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43096,198.199.96.210,138.68.177.159,TCP,43096,8080(http-alt),4260231000.000000,83.000000,0.000000,83.000000,15961.000000,192.301205,159.456814,66.000000,398.000000,0.000000,15961.000000,192.301205,192.301205,0.000000,159.456814,0.000000,66.000000,0.000000,398.000000,51954000.000000,63383000.000000,6000.000000,140440000.000000,0.000000,4260231000.000000,0.000000,51954000.000000,0.000000,63383000.000000,0.000000,6000.000000,0.000000,140440000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58692,198.199.96.210,138.68.177.159,TCP,58692,8080(http-alt),4559699000.000000,83.000000,0.000000,83.000000,16580.000000,199.759036,160.584819,66.000000,400.000000,0.000000,16580.000000,199.759036,199.759036,0.000000,160.584819,0.000000,66.000000,0.000000,400.000000,55606000.000000,63717000.000000,3000.000000,135912000.000000,0.000000,4559699000.000000,0.000000,55606000.000000,0.000000,63717000.000000,0.000000,3000.000000,0.000000,135912000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55100,198.199.96.210,138.68.177.159,TCP,55100,8080(http-alt),3338397000.000000,83.000000,0.000000,83.000000,13965.000000,168.253012,151.405690,66.000000,397.000000,0.000000,13965.000000,168.253012,168.253012,0.000000,151.405690,0.000000,66.000000,0.000000,397.000000,40712000.000000,59692000.000000,3000.000000,139471000.000000,0.000000,3338397000.000000,0.000000,40712000.000000,0.000000,59692000.000000,0.000000,3000.000000,0.000000,139471000.000000
198.199.96.210--138.68.177.159--TCP--40240--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40240,535767000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6533000.000000,28792000.000000,1000.000000,135442000.000000,0.000000,535767000.000000,0.000000,6533000.000000,0.000000,28792000.000000,0.000000,1000.000000,0.000000,135442000.000000
198.199.96.210--138.68.177.159--TCP--55602--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55602,656270000.000000,83.000000,0.000000,83.000000,206262.000000,2485.084337,986.503882,66.000000,2962.000000,0.000000,206262.000000,2485.084337,2485.084337,0.000000,986.503882,0.000000,66.000000,0.000000,2962.000000,8003000.000000,31349000.000000,4000.000000,134206000.000000,0.000000,656270000.000000,0.000000,8003000.000000,0.000000,31349000.000000,0.000000,4000.000000,0.000000,134206000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40384,198.199.96.210,138.68.177.159,TCP,40384,8080(http-alt),3847681000.000000,83.000000,0.000000,83.000000,14984.000000,180.530120,156.314815,66.000000,412.000000,0.000000,14984.000000,180.530120,180.530120,0.000000,156.314815,0.000000,66.000000,0.000000,412.000000,46922000.000000,61894000.000000,3000.000000,133617000.000000,0.000000,3847681000.000000,0.000000,46922000.000000,0.000000,61894000.000000,0.000000,3000.000000,0.000000,133617000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55612,198.199.96.210,138.68.177.159,TCP,55612,8080(http-alt),2572443000.000000,83.000000,0.000000,83.000000,10411.000000,125.433735,126.304394,66.000000,399.000000,0.000000,10411.000000,125.433735,125.433735,0.000000,126.304394,0.000000,66.000000,0.000000,399.000000,31371000.000000,52726000.000000,5000.000000,135707000.000000,0.000000,2572443000.000000,0.000000,31371000.000000,0.000000,52726000.000000,0.000000,5000.000000,0.000000,135707000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50290,198.199.96.210,138.68.177.159,TCP,50290,8080(http-alt),528135000.000000,15.000000,0.000000,15.000000,1647.000000,109.800000,110.118845,66.000000,392.000000,0.000000,1647.000000,109.800000,109.800000,0.000000,110.118845,0.000000,66.000000,0.000000,392.000000,37723000.000000,54184000.000000,3000.000000,133354000.000000,0.000000,528135000.000000,0.000000,37723000.000000,0.000000,54184000.000000,0.000000,3000.000000,0.000000,133354000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--36860,198.199.96.210,138.68.177.159,TCP,36860,8080(http-alt),4036150000.000000,74.000000,0.000000,74.000000,14695.000000,198.581081,160.574224,66.000000,402.000000,0.000000,14695.000000,198.581081,198.581081,0.000000,160.574224,0.000000,66.000000,0.000000,402.000000,55289000.000000,63603000.000000,9000.000000,134252000.000000,0.000000,4036150000.000000,0.000000,55289000.000000,0.000000,63603000.000000,0.000000,9000.000000,0.000000,134252000.000000
198.199.96.210--138.68.177.159--TCP--55098--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55098,530592000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6470000.000000,28514000.000000,4000.000000,133599000.000000,0.000000,530592000.000000,0.000000,6470000.000000,0.000000,28514000.000000,0.000000,4000.000000,0.000000,133599000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37122,198.199.96.210,138.68.177.159,TCP,37122,8080(http-alt),1472852000.000000,50.000000,0.000000,50.000000,6584.000000,131.680000,130.976248,66.000000,400.000000,0.000000,6584.000000,131.680000,131.680000,0.000000,130.976248,0.000000,66.000000,0.000000,400.000000,30058000.000000,52757000.000000,3000.000000,144106000.000000,0.000000,1472852000.000000,0.000000,30058000.000000,0.000000,52757000.000000,0.000000,3000.000000,0.000000,144106000.000000
198.199.96.210--138.68.177.159--TCP--50290--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50290,528551000.000000,39.000000,0.000000,39.000000,92032.000000,2359.794872,1091.522817,66.000000,2962.000000,0.000000,92032.000000,2359.794872,2359.794872,0.000000,1091.522817,0.000000,66.000000,0.000000,2962.000000,13909000.000000,35836000.000000,3000.000000,133362000.000000,0.000000,528551000.000000,0.000000,13909000.000000,0.000000,35836000.000000,0.000000,3000.000000,0.000000,133362000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55088,198.199.96.210,138.68.177.159,TCP,55088,8080(http-alt),3752998000.000000,83.000000,0.000000,83.000000,14653.000000,176.542169,154.940198,66.000000,408.000000,0.000000,14653.000000,176.542169,176.542169,0.000000,154.940198,0.000000,66.000000,0.000000,408.000000,45768000.000000,61721000.000000,4000.000000,143103000.000000,0.000000,3752998000.000000,0.000000,45768000.000000,0.000000,61721000.000000,0.000000,4000.000000,0.000000,143103000.000000
198.199.96.210--138.68.177.159--TCP--55104--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55104,531050000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6476000.000000,28549000.000000,1000.000000,134622000.000000,0.000000,531050000.000000,0.000000,6476000.000000,0.000000,28549000.000000,0.000000,1000.000000,0.000000,134622000.000000
198.199.96.210--138.68.177.159--TCP--43038--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43038,537973000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6560000.000000,28903000.000000,1000.000000,135943000.000000,0.000000,537973000.000000,0.000000,6560000.000000,0.000000,28903000.000000,0.000000,1000.000000,0.000000,135943000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38776,198.199.96.210,138.68.177.159,TCP,38776,8080(http-alt),6445381000.000000,50.000000,0.000000,50.000000,17715.000000,354.300000,5.158488,347.000000,374.000000,0.000000,17715.000000,354.300000,354.300000,0.000000,5.158488,0.000000,347.000000,0.000000,374.000000,131538000.000000,3253000.000000,129743000.000000,148548000.000000,0.000000,6445381000.000000,0.000000,131538000.000000,0.000000,3253000.000000,0.000000,129743000.000000,0.000000,148548000.000000
198.199.96.210--138.68.177.159--TCP--55058--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55058,537703000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6557000.000000,28915000.000000,1000.000000,136088000.000000,0.000000,537703000.000000,0.000000,6557000.000000,0.000000,28915000.000000,0.000000,1000.000000,0.000000,136088000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38792,198.199.96.210,138.68.177.159,TCP,38792,8080(http-alt),6439338000.000000,50.000000,0.000000,50.000000,17743.000000,354.860000,5.929621,346.000000,371.000000,0.000000,17743.000000,354.860000,354.860000,0.000000,5.929621,0.000000,346.000000,0.000000,371.000000,131415000.000000,2491000.000000,129560000.000000,143452000.000000,0.000000,6439338000.000000,0.000000,131415000.000000,0.000000,2491000.000000,0.000000,129560000.000000,0.000000,143452000.000000
198.199.96.210--138.68.177.159--TCP--36856--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),36856,528296000.000000,83.000000,0.000000,83.000000,195182.000000,2351.590361,1078.558420,378.000000,2962.000000,0.000000,195182.000000,2351.590361,2351.590361,0.000000,1078.558420,0.000000,378.000000,0.000000,2962.000000,6442000.000000,28385000.000000,4000.000000,132705000.000000,0.000000,528296000.000000,0.000000,6442000.000000,0.000000,28385000.000000,0.000000,4000.000000,0.000000,132705000.000000
198.199.96.210--138.68.177.159--TCP--55066--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55066,534160000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6514000.000000,28704000.000000,2000.000000,134865000.000000,0.000000,534160000.000000,0.000000,6514000.000000,0.000000,28704000.000000,0.000000,2000.000000,0.000000,134865000.000000
198.199.96.210--138.68.177.159--TCP--40188--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40188,536287000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6540000.000000,28829000.000000,1000.000000,135873000.000000,0.000000,536287000.000000,0.000000,6540000.000000,0.000000,28829000.000000,0.000000,1000.000000,0.000000,135873000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58892,198.199.96.210,138.68.177.159,TCP,58892,8080(http-alt),2680742000.000000,83.000000,0.000000,83.000000,11028.000000,132.867470,131.520008,66.000000,395.000000,0.000000,11028.000000,132.867470,132.867470,0.000000,131.520008,0.000000,66.000000,0.000000,395.000000,32691000.000000,54701000.000000,3000.000000,136641000.000000,0.000000,2680742000.000000,0.000000,32691000.000000,0.000000,54701000.000000,0.000000,3000.000000,0.000000,136641000.000000
198.199.96.210--138.68.177.159--TCP--38072--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38072,543628000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6629000.000000,29218000.000000,1000.000000,136307000.000000,0.000000,543628000.000000,0.000000,6629000.000000,0.000000,29218000.000000,0.000000,1000.000000,0.000000,136307000.000000
198.199.96.210--138.68.177.159--TCP--55562--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55562,269613000.000000,83.000000,0.000000,83.000000,194054.000000,2338.000000,1107.520839,322.000000,2962.000000,0.000000,194054.000000,2338.000000,2338.000000,0.000000,1107.520839,0.000000,322.000000,0.000000,2962.000000,3287000.000000,20691000.000000,1000.000000,134653000.000000,0.000000,269613000.000000,0.000000,3287000.000000,0.000000,20691000.000000,0.000000,1000.000000,0.000000,134653000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55366,198.199.96.210,138.68.177.159,TCP,55366,8080(http-alt),688781000.000000,15.000000,0.000000,15.000000,2623.000000,174.866667,153.961842,66.000000,394.000000,0.000000,2623.000000,174.866667,174.866667,0.000000,153.961842,0.000000,66.000000,0.000000,394.000000,49198000.000000,60816000.000000,214000.000000,135214000.000000,0.000000,688781000.000000,0.000000,49198000.000000,0.000000,60816000.000000,0.000000,214000.000000,0.000000,135214000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55622,198.199.96.210,138.68.177.159,TCP,55622,8080(http-alt),2455097000.000000,83.000000,0.000000,83.000000,10724.000000,129.204819,129.103280,66.000000,398.000000,0.000000,10724.000000,129.204819,129.204819,0.000000,129.103280,0.000000,66.000000,0.000000,398.000000,29940000.000000,52284000.000000,3000.000000,134402000.000000,0.000000,2455097000.000000,0.000000,29940000.000000,0.000000,52284000.000000,0.000000,3000.000000,0.000000,134402000.000000
